,Review,Polarity
876,quality product samsung good picture quality well good sound,Positive
877,installation completed time although required bit follow,Neutral
878,not value money,Neutral
879,nice sound picture quality low price,Positive
880,nice,Positive
881,great product samsunga definite value money,Positive
882,worth money,Positive
883,best tv low price,Positive
884,good product good service,Positive
885,tv good picture quality also good,Positive
886,value money,Neutral
887,awesome,Positive
888,sound coming tv video playing without sound,Positive
889,parents happy gifted,Positive
890,value money,Neutral
891,excellent product affordable price,Positive
892,nice tv affordable price,Positive
893,sound quality poor,Neutral
894,nice lowerr budget tv good,Positive
895,nice tv giving review using tv month,Positive
896,good tv nice sound quality,Positive
897,good,Positive
898,full hd led tv finest picture sound effects,Positive
899,product good really worthyyy,Positive
900,expected product not bad,Neutral
901,js buy samsung led week ago headphones jack not working,Neutral
902,super tv samsung,Positive
903,good quality,Positive
904,satisfied,Positive
905,rate high,Neutral
906,installation done next day delivery,Neutral
907,ok,Positive
908,sound not goodcolours appear pale,Neutral
909,value money,Neutral
910,goodgjhf,Neutral
911,low sound qualityother features good,Positive
912,veri nice product custmerchant service super,Positive
913,nice tv however wall mounting bracket missing box,Neutral
914,bed experience amazon led quality bed,Neutral
915,ok,Positive
916,good picture quality good sound value money,Positive
917,value money,Neutral
918,good product picture quality good thanks amazon,Positive
919,poor picture quality,Negative
920,pay amount deduct card extra rupees,Neutral
921,happy happy,Positive
922,low budget good product,Positive
923,not worth would bought smart tv instead,Neutral
924,good tv,Positive
925,worth buying,Positive
926,sound quality,Positive
927,good,Positive
928,nice,Positive
929,nice,Positive
930,audio poor speakers bad volume less,Negative
931,good,Positive
932,good,Positive
933,suupar tv,Neutral
934,price affordable like much,Positive
935,look ordinary,Negative
936,product good value money,Positive
937,reliable,Neutral
938,products damage,Neutral
939,sound quality not per expectations two low,Positive
940,satisfactory product however sound output could better,Positive
941,worth money picture quality good,Positive
942,nice tv,Positive
943,awesome,Positive
944,product good right choice home,Positive
945,good tv samsung product good,Positive
946,good service samsung day installation tv,Positive
947,nice products,Positive
948,good product buy rs,Positive
949,features amazing,Positive
950,mi tv much better,Positive
951,best quality product,Positive
952,good quality product,Positive
953,super,Positive
954,picture clarity average value money,Negative
955,high dynamic range worth price,Neutral
956,nice product,Positive
957,good quality,Positive
958,good product,Positive
959,worth,Positive
960,good product,Positive
961,products ok wall brackets not pack,Positive
962,good,Positive
963,every thing good thought smart led,Positive
964,missing wall mount device please send wall mount device tv,Negative
965,good product affordable price,Positive
966,installation not possible hours,Neutral
967,enjoying product value money,Positive
968,like product,Neutral
969,damaged,Neutral
970,one good tv samsung company good picturisationsound alsoo good,Positive
971,good,Positive
972,ok,Positive
973,picture quality ok sound quality bad,Neutral
974,good prodect,Positive
975,good price,Positive
976,wall hanging stand not receivedsounds good picture bhi thik hai,Positive
977,days tv screen scratch visible,Neutral
978,samsung product addict,Neutral
979,ok,Positive
980,nyc product must buy,Neutral
981,average product,Negative
982,liked product regarding picture quality sound system worst,Neutral
983,good,Positive
984,wall bracket stand not delivered,Neutral
985,good resolution value money,Positive
986,good,Positive
987,good,Positive
988,good,Positive
989,good,Positive
990,greatt like itt,Neutral
991,nice,Positive
992,picture quality not good also sound quality,Neutral
993,bright,Positive
994,two days tv not switching,Neutral
995,good product satisfied,Positive
996,good,Positive
997,osm,Neutral
998,happy product,Positive
999,good product value money,Positive
1000,nice product service also good,Positive
1001,enjoying great tv experience,Positive
1002,excellent product excellent purchase,Positive
1003,looks good quality not much great,Neutral
1004,good branded product price range,Positive
1005,good product value money,Positive
1006,nice led,Positive
1007,value money,Neutral
1008,awesome,Positive
1009,picture sound quality average,Neutral
1010,reviews basis month usage,Neutral
1011,nice tv affordable price,Positive
1012,picture quality not good average,Negative
1013,good product,Positive
1014,price low,Neutral
1015,installation late,Negative
1016,best price tv,Positive
1017,picture quality good audio acceptable,Positive
1018,amazing product good price,Positive
1019,table wall mounted stand missing,Negative
1020,nice product,Positive
1021,awsome,Neutral
1022,tv good give wall mount,Positive
1023,good value money,Positive
1024,nice,Positive
1025,best,Positive
1026,good,Positive
1027,good,Positive
1028,good,Positive
1029,good,Positive
1030,good,Positive
1031,good,Positive
1032,good product best price,Positive
1033,everything good actually,Positive
1034,good quality fast delivery,Positive
1035,nice tv affordable prices,Positive
1036,good,Positive
1037,good product,Positive
1038,good,Positive
1039,one come installtion yet,Neutral
1040,sound system low,Positive
1041,samsung tv good,Positive
1042,not worthy,Negative
1043,received defected piece,Neutral
1044,sound effects issue,Positive
1045,ok,Positive
1046,fast delivary value money,Positive
1047,sound quality bad,Negative
1048,excellent,Positive
1049,value moneyquality picture sound awesome,Positive
1050,nice product low price,Positive
1051,product good delivery gets delay,Positive
1052,bad quality,Negative
1053,picture quality bad,Negative
1054,picture sound bad,Negative
1055,good tv cost good,Positive
1056,fast delivery good money,Positive
1057,good product service,Positive
1058,sound quality less,Neutral
1059,great deal samsung tvawesome experience,Positive
1060,great deal,Positive
1061,value ney,Neutral
1062,nice product good features,Positive
1063,good product,Positive
1064,good,Positive
1065,samsung inches tv beautiful sir,Positive
1066,voice picture quality not good,Negative
1067,pl send person installation,Neutral
1068,hanging problem,Neutral
1069,value money,Neutral
1070,awesome,Positive
1071,poor picture sound quality,Neutral
1072,good product thanks amazon,Positive
1073,good picture quality sound quality,Positive
1074,speakers not working months,Neutral
1075,overall good product,Positive
1076,overall good product,Positive
1077,advertised,Neutral
1078,worst,Negative
1079,worth,Positive
1080,super,Positive
1081,super,Positive
1082,like sound quality,Positive
1083,best product rs,Positive
1084,poor quality,Negative
1085,nice product,Positive
1086,good not good sound,Positive
1087,nice,Positive
1088,good,Positive
1089,good,Positive
1090,good,Positive
1091,good product,Positive
1092,good product sound quality poor,Positive
1093,nice quality,Positive
1094,super,Positive
1095,sir sound comming,Positive
1096,good not per price,Positive
1097,excellent,Positive
1098,good,Positive
1099,ok,Positive
1100,picture quality not good,Negative
1101,product nice,Positive
1102,great value price,Positive
1103,wonderful,Positive
1104,nice,Positive
1105,get pay,Neutral
1106,picture quality not good,Negative
1107,items missing box,Negative
1108,love product,Positive
1109,gud product,Neutral
1110,good led,Positive
1111,tv good picture quality low,Positive
1112,user like,Neutral
1113,months sound picture,Positive
1114,like picture quality,Neutral
1115,sooperb value money,Neutral
1116,value money,Neutral
1117,value money,Neutral
1118,value money,Neutral
1119,value money,Neutral
1120,value money,Neutral
1121,satisfy,Neutral
1122,meets expectations,Neutral
1123,sound level low,Positive
1124,ossam experience,Neutral
1125,picture qualiry good,Positive
1126,waste money,Negative
1127,supperb quality,Neutral
1128,good buy,Positive
1129,nice product,Positive
1130,values money high,Neutral
1131,mind blowing product,Neutral
1132,product good,Positive
1133,good value money,Positive
1134,picture clarity poor,Negative
1135,good quality picture,Positive
1136,wall mount not given,Neutral
1137,product best quality,Positive
1138,nice working,Positive
1139,good product,Positive
1140,nice product,Positive
1141,good quality,Positive
1142,good product,Positive
1143,good product,Positive
1144,good product,Positive
1145,nice product,Positive
1146,good,Positive
1147,nice,Positive
1148,good,Positive
1149,nice,Positive
1150,good,Positive
1151,best,Positive
1152,nice,Positive
1153,supb,Neutral
1154,best,Positive
1155,love samsung led tv,Positive
1156,branded one,Neutral
1157,wall mount not receive,Neutral
1158,good value money,Positive
1159,good,Positive
1160,want technician,Neutral
1161,inch advance smart pros sound quality awesome w speaker connectivity good budget product user interface good clarity good non source videos cons instead alexa bixby voice control activated not upto mark cant able change aspect ratio vice versa constant depending service provider changed optical connector surrounding system not normal audio jack pin overall,Positive
1162,like picture quality superb sd channel looks like hd issue love smart mirror option smooth connection mobile sound quality good think dis price range good choice luv u samsung,Positive
1163,tv continuously blinks every min service engineers stats issue set top box using set top box previous led tv aswell never faced issue looks like issue defect tv connecting sd set top boxits sad service engineers not accepting defect tv going buy new hd set top box check sad written tv works hd connections,Neutral
1164,product good service engineer mr santosh prasad rude lack knowledge hanged tv not tell operate stated u read mannual not job im unsatisfied sansung service give star services provided samsung,Neutral
1165,facing issue tv get automatically switch comes couple secs happening frequently would suggest please purchase tv samsung confirms resolved issue,Neutral
1166,led tv smart option picture quality worst would say yes sound output good see character strip shirt something like picture image would shaky would hurt eyes sell day loss thousand amazon not hv return policy please read return terms conditions purchasing ur looking low budget tv smart options please go ahead,Neutral
1167,lots research found best one hd ready u see pixelated u r close apps working fine without lag even p quality youtube videos look good play high quality videos using govt cable tv setup box make sure cable connections good use av cable connect ur setup box tv highly recommend use hdmi cable get good audio video quality seen difference well posted using tizum terabyte cable later rupees bluetooth remote also extremely useful u use urs mobile app also share control tv,Positive
1168,blutooth connectivity claimed product description video quality also poor,Negative
1169,tv picture quality expected received tv speakers lasted hours post stopped working raised ticket samsung dealer closed ticket stating called response lie later days passed one good engineer came respectful man mentioned replace mother board days get know pasts not stock refund amount post deprecation cause loss customer time waste unwanted stress blamed lockdown tv stock looks like failer model samsung real pain begins samsung ready refund invoice amount form samsung cupon buy samsung products samsung plaza stock inches service team calling adding pressure stating need tv back replacement cash back stock samsung plaza customers money hard fast rule buy samsung like fooling daylight highly disappointed never samsung,Neutral
1170,inch samsung smart tv complete failure became mute second day waiting week amazon replace refund initially schedulded technician visit aug postponed th return window closes th place contact mail phone call center web site messages confirm receipt customer complaint not even publishing genuine review grievances public benefit feel cheated,Neutral
1171,got defective product display not working installation tried called amazon support samsung support not taking responsibility replace return item,Neutral
1172,many features missing tried return said returned wud demages possible not happy product,Neutral
1173,big mistake buying amazon arrival th day tv stopped working called samsung engineer visited informed faulty piece asked samsung replace asked us contact bought tv tats amazon contacted amazon denying help furthernever buy electronics amazon,Neutral
1174,third led tv one best price compare price features comparatively good like dislikes itpros high quality pictures video seamless video streaming netflix amazon hotstar youtube many music player customisable inbuilt amplifier options super loud sound till playing volume max dare neighbour kick gb storage space allows lots application installation tv hdmi ports usb ports connectivity options included hdmi wifi connect various gadgets laptop using hdmi port bluetooth access cloud bring work big screen alexa bixby inbuilt voice search options interface user friendly hours get know tv customer service excellent installation done hr delivery checked thoroughly installing provide full demo cloud option gaming one best featurecons limited number apps favourite apps install like amazon music per websites available soon app get tv content either paid unpaid fan cable content definitely need satellite tv connection options facing issue screen sharing not detected phone disconnect screen sharing tv neighborhood visible screen sharing reboot able connect,Positive
1175,though many tv options less price preferred chose samsung standard brand product not satisfactorycons sound system good keep reducing volume bgms sounds actual speach fit types home theatre playstore might missed see buying,Positive
1176,picture quality good sound great bluetooth connectivity problem bluetooth speakers f sometimes not able transfer audio need delete repair speaker casting good samsung mobile one mi note not able pair one auto backup features good sometimes not run automatically need start manually copy data sometimes copies data multiple times create multiple copies file usb two voice assistants bixby alexa working connected internet android tv google assistant works offline overall tv good price range,Positive
1177,best tv rupees brilliant sound output installation easy user interface good expect super fluid interface like android price great great picture quality connect proper hd dish connection superb picture quality great build quality good finishing colour opted grey colour looking pemuim provided remote simple useful featured buttons overall best tv rs big thanks samsung awesome budget tv thing like packaging hope amazon take proper care packaging,Positive
1178,good led tv price range first ever review amazon please buy tv like mi motorola vu etc purely chinese made tv like tv purely performs picture sound segment dth well tv outperforms equivalent tv blindly go boots within seconds sd channel looks like hd channels mirroring super fine rest assured require external speaker even sound like home theatre one year additional warranty samsung definetly thwart chinese brands market,Positive
1179,buy samsung tv use amazon online shoppinghere whole experience rather nightmare bought tv brightness issues tv screen dull even max brightness reported amazon arranged tech visit th aug never happened wasted whole day visit rearranged th tech came saw issue agreed restarted updated tv still issue enquired agree issue said yes evening called customer support got info system issue updated tech firm resolved dejected felt cheated many hours calls able get call transferred managers times amazon disconnected call kept sending messages feedback system first visit resolved issue one customer care executives told supposed get report written tech not gave not tell buy product even want buy flipkart samsung amazon degraded quality beware tech company qdigi ones responsible tech visits read reviews know whats funny amzon still letting work,Neutral
1180,best tv nice purchase good quality specification tizen store applications not available enough purchased rs best price best company alexa working well sound quality best w good enough picture quality awesome clear crispy new model remote,Positive
1181,hi amazon samsung tv good excellent picture quality hd channels well sound quality also bluetooth optional available mm audio output jack available availble optical digital output audio tv build quality also good finally loved new series samsung tv voice search television section samsung sony companies top samsung always samsung body wants purchase please go think hesitate thank amazon samsung,Positive
1182,last write comment regarding first bad experience amazon samsung bought tv last month n remote stopped working days put complain two times n called engineer also came time complaim solved didnt repaire remote still status complain putting repairing completed come lie like irritating n man called engineer came us first telling problem tv asked u remote kindly check said problem remote order u n let u know rubbish didnt got revert repairing remote bitting table illiterate bad behaviour towards thing ehich related somebody,Neutral
1183,smart tv samsung affordablenetflix prime zee youtube amazon primetakes bit time boot bluetooth not supported sound quality pictures quality everything goodpaid,Positive
1184,good tv price interesting thing works well apple tv,Positive
1185,writing review week usage not fond cable provides many unwanted channels completely wonder entertainment usingwifi connection good preloaded zee netflix youtube else require prompt delivery free installation makes feel happy samsung cos found watt speaker op yes alternate solutions,Positive
1186,tv faulty item quality product produces buzzing sound sound stops every hour seller shipped faulty item needs resolved amazon since tv bought amazon com not via samsumg contacted customer support agents not helpful not want file report seller since shipping quality product mins back forth via phone call leadership team amazon filed voice customer form hard wrap head around fact amazon guys shipping quality product supporting sellers making customers run pillar post seller platform amazon stand harassing customers false advertisement amazon guys talk seller matter solved agent not even ready report seller kept telling talk samsung executives amazon not paying heed anything making money fat bonuses false advertisement making customers unhappy fault,Neutral
1187,samsung tape samsung tv box doubt original tv received not,Positive
1188,goods good picture quality w speaker output good enough mid size room fast installation note wall mount not come box brought installation engineer easy set samsung phone users smart view makes casting screen easy bads call samsung installation not happen default reason less star prime app slow keeping watch shut twice,Positive
1189,first made vietnam not china one main reasons chose one tv box comes tv remote stand power cable batteries quick guide march model star energy efficiency ratings remote sleek curved awesome feel using installation happened second day post delivery executive came professional even drill wall ensure room remains dust free executive offers samsung insurance extension years nominal price around year opted ac ko third party tv mind well tizen os not android make sure update tv os get use screen mirroring iphone android sound option tv probably score bit better install smart things app samsung use mobile remote days free trial netflix prime zee also included incase subscription already get extended overall awesome tv buy price range excellent product indeed good value money,Positive
1190,picture ok bought vfm good deal sound defective requested replacement replacement not available product returned would satisfied product working delivery experience good,Positive
1191,bought one samsung feb good experience months bought one question quality got installed hours receiving another good part service inbuilt alexa got discount wonderful deal,Positive
1192,delivery time people come fitting rude ill mannered zero sense timing work say,Neutral
1193,usual product received time thanks amazon timely delivery box packaging neat installed bedroom looks sweet purchased voice control version let talk pros cons pros multiple voice recognition options mentioned major ott apps available apps like amazon prime netflix zee apple tv apple music pre installed available apps samsung store disney hotstar google play movies sony liv voot discovery yet plenty apps find useful decent picture quality price free tv wall mount samsung installation technician stylish remote loved way designed plays p videos well p frame dual band wifi ghz cons audio quality average given watt speakers p instead p price slightly higher compared competitors based day usage update,Positive
1194,simple middle class man using samsung appliances since decades st tv old crt tv also samsung superb new first smart tv tempted vu mi apprehensive chinese brands went safe choice voice search really useful installation happened day delivery tv stand comes tv wall mount also free comes samsung guy comes home install tv looks good works well initial review update whenever something say,Positive
1195,product delivered scheduled date good condition thanks tv wall mount kit not box please let know not sent along tv set,Positive
1196,bought aug stoped working week till respond properly unable repair replace pathetic service samsungworst product not even work days,Negative
1197,every things matching product description details nice picture quality hdmi cable audio sound quality poor little bit improve auto amplifier mode settings otherwise use bluetooth speaker hdmi arc audio tether system external speaker settopbox stb use personal computer wirelessly time delay lagging value money still still working hope work long time suggestion give rest minutes used long time day dated,Neutral
1198,product received defective one sound coming tv picture quality good smart features expected good ordered sep delivered sep technician came sep found sound not coming tv tried reset settings factory reset settings still problem persisted suggested options samsung open tv rectify error returnas brand new tv thought return put request return amazon customer care contacted said amazon technician would visit gives report consider replacement ordered inspection service scheduled sep th morning received message inspection service order canceled today ie sep put return request amazon customer care called explained everything said put inspection order scheduled sep hope comes surprise purchasing online since many years product like tv defective onedidn expect hope rectified soonthe technician visited th sep customer care person contacted said tv replaced th sep said person bring new tv takes back defected one got replacement th got fitted th sep price picture quality sound quality good smart features good tv adaptive display like mobile satisfied product,Positive
1199,picture sound connectivity model awesome price delivery delayed week due lockdown amazon robust communication mechanism informed shipment status wall mounted tv next day delivery samsung engineer found prompt response without extra charges must buy tv price well ahead compared chinese tv overall quality one remote good voice recognition dolby music system lag free performance easy user interface unique features samsung wondertainment tv afterall brand brand quality matters,Positive
1200,poor sound quality picture not recommended cable,Neutral
1201,absolutely horrible tv please not buy defective product delivered blurry display flickering lines screen times also refund process big headache constantly touch samsung giving job sheet required amazon initiate refund also even telling amazon giving proof form videos not initiate refund made regular customer suffer,Negative
1202,writing review month major points know product pro best display price range support mazor application like youtube hotstar netflix amazon prime jiocinema etc non chinese product superb remote voice assistant bixby alexa fast os better mid range android tv cons jio tv application not supported sound quality average,Positive
1203,good choice proce range getting samsung better mi chinese brands,Positive
1204,pros good picture quality w speaker sound also good easily connected bluetooth devises usb port working well format issue pendrive issue wifi connection even connecting mobile hotspot good quick installation service samsungcons not android tv cannot download app like vlc media player help us play video different format voice recognition needs improvement however tube app works perfectly,Positive
1205,tv good price picture quality excellent smart connectivity also good sound sufficient clear ft room volume enough,Positive
1206,picture sound quality good tv suddenly stopped working weeeks,Positive
1207,tv stopped working within days amazon ppl happy not assisting return policy expired contacted samsung say motherboard problem raise amazon pathetic buying lot products amazon not,Neutral
1208,researching months placed order v voice quality superb display colours soothing not irritating eyes wifi router placed little far still videos run without buffering high quality looking inch smart tv undoubtedly go customer service relief know query would handled brands buying tried contacting normal query buy either available interest ansering samsung customer service par excellwnce,Positive
1209,little apprehensive delivery delhivery quite infamous delight delivered perfect condition installation quick even using sd dish tv works well blur sound good medium sized room smart things app pretty handy case remote away lazy p absolutely love tune station showcase mode cons tv takes like mins start first starts happen later voice recognition provide much use advantage data saver mode tv not consuming lot data alright overall tv absolutely worth,Positive
1210,well get better tv price range picture clarity good gets p screens need change couple settings starts fresh rest fine sony bravia p sony better every segment comes p resolution plus bravia engine samsung well designed offers good enough package compared sony sound great well tizen os smooth gives great experience problem get many apps choices less amazon firestick offers apps know remote comes tv not everyone possibly types remotes circular button less buttons got many buttons buttons small hassle type believe get irritated use remote night lights control tv somewhat mobile app samsung provides pretty nice ui well developed change apps close volume control tv control inside app built quality good parts tough samsung provide installation free cost wall mount conclude go want smart tv made india vietnam,Positive
1211,product good led tv wall hangings items find box,Positive
1212,received tv place however not use days still one arrived install samsung told install warranty void plus calls samsung still promise send guy installation breaks everytime even amazon help pathetic service dont tv amazon dont want get frustrated,Negative
1213,first time bought tv defective problem display amazon knowledged problem immediately refunded tv came back stock ordered installation happened day picture quality really good love features price point personally feel best tv price point,Positive
1214,really loved screen mirroring awesome watch tube prime zee netflix hotstar check usb overall good product bought delivery period took days except remaining everything good,Positive
1215,verry bad exp purchasing retrun product back amazon today two days instalation tv screen blincking,Negative
1216,amazing hd tv included smart features picture quality awasome dolbi digital plus music system great also price reliable sagement perfect tv latest brand new features easily cannect bluetooth cast screen wifi order tv sunday came wednesday time time perfect delivery amazon installed tv help user manual samsung guide also request samsung installation executive instructions regarding tv features thank amazon,Positive
1217,perfect durable quality provided samsung picture quality smart feature best onl one thing wrong product description google assistance feature mode shows voice command assistance actually wrong two one samsung system another one alexa wise information matched actual product price tv worth buy,Positive
1218,good tv price features,Positive
1219,awesome tv good connectivity supports iphone screen mirror box satisfied looking inch smart tv close eye buy model second thoughts remote tv used control devices connected,Positive
1220,not expected samsung tv stopped working within days top raised service ticket samsung one contacted weeks technician visited week said replace motherboard inform part available next week ticket closed without informing closed saying successfully repaired tv quality checks passed not trust samsung products service bad experience think twice buying amazon second order cancelled without intimation,Neutral
1221,quality product samsung installation service goo,Neutral
1222,using last daysnice picture qualitysound goodsupports many ott apps youtube netflix sony liv hotstar amazon prime voot zee many morealso support phone casting bluetooth wifi,Positive
1223,best part tv sound quality picture quality also good easy switch tv ott smart features work smoothly voice recognition fair like made samsung account run apps otherwise best range one thing design remote impressive,Positive
1224,till installation nice opened microsoft white screen saw something moving cockroach moving screen tv technician samsung told replacement amazon not providing replacement even called four hours installation,Positive
1225,expected lot quality samsung using month problem display line zig zag appearing screen request replacement repair earliest,Neutral
1226,thanks much samsung amazon picture quality really awesome watch hd channels picture quality good sd channels also sound quality also good really happy buy product reasonable price suggest best product looking buy range,Positive
1227,horrible tv horrible customer service amazon tv app store single video player play movies pen drive bluetooth connectivity name sake sound distorted tried bluetooth devices cannot connect sound bar option coaxial cable tv also tv speaker sound cracks high volume want different brand tv price turns even not option never order anything amazon hence forth u sell used items,Neutral
1228,awesome product price segment fast easy operate amazon team also great far product delivery costumer service concerned,Positive
1229,using week bought prime day sale delivery per schedule installed samsung team next day would complete package series atleast fhd ips panel though dled hd panel pic enhanced pur clour samsung otherwise would washed previous yr old samsung led tv fhd ips panel disappointed front,Negative
1230,writing review days use product quality best quality segment not cheep plastic bad design remote actually quality feels premium hand picture quality significant part actually impressive bright accurate colors good contrasts dynamic color mode damn hot sound quality not like boom blast dolby atmos dts come dolby digital not bad high volume not ruffled sounds amplifier mode kind movie theatre features bluetooth connect phone play music directly opens tune tv thats convenient used screen mirroring install apps performance sometimes get lag remote controlling navigate take opening app not totally bad full laggy performance like cheep brand chinese requested installation demo service man still not days used table top taken permission open tv box samsung,Positive
1231,tv show flow line display viewing angle whitish spoting display similarity display please replacement,Neutral
1232,issues television shell rs flexy wall mount told paid product agree one comes free tv fixed mounted cannot moved different angles requested flexy mount charged price mentioned without bill told bill not given services would issue,Neutral
1233,good product every thing works fineordered july received product july demo july good picture quality sound could better airplay works fine connect mobile digital audio mm outputalexa works fine google assistant get software updateoverall good product go,Positive
1234,tv purchased not working bought months also tried contacting customer care response till,Neutral
1235,duplicate pieces sent confirmed samsung amazon technician motherboard got short circuit within days quick installation done amazon not recommend thanks amazon refunds took weeks complete process,Positive
1236,picture quality quite good price range remote control unit quality really good not feel like plastic toy hand sound quality quite clear remains clear high amliptude user interface may seem complex first given many smart features low price get used admire number features tv price range voice recognition not work well though not recognise regional language titles easily overall quite strong contender buy moreover brand samsung adds value living room,Positive
1237,product superb excellent comparing features brands personally couple friends purchased brands performance extra ordinary screen mirror connectivity picture clarity smart features everything superb satisfied performance product,Positive
1238,bought tv months back chromecast google assistant built advertised also light weight panels plastics worse quality display broken hand cleaning made much light poor quality called many times samsung care not waive gave discount display cost rs unable use tv within months support samsung new tv pls dont buy tv babu tirupur,Neutral
1239,writing review month overall experience good regarding samsung tv excellent picture quality good audio little disappointed performance apps laggy interface apps played smooth however samsung roll updates fix see google assistant tho written box google assistant overall good,Positive
1240,resolution cool pretty v hd also bixby alexa assistant v contains hdmi ports usb port connected wireless connection wifi antenna cable connection bluetooth connection v mounted wall installation done samsung company free cost require lot patience v takes kwh year unplug main dc source save would conclude experience v worth cost really mark hope covered questions,Positive
1241,picture quality good sound quality little disturbing goes low times shoots high need maintain volume hearing movie dialogues immediate background music u need come back volume short word keep remote handy everytime,Neutral
1242,probably best inch smart tv excellent picture quality instant response bluetooth remote works flawlessly loved live cast feature samsung experienced work u trying cast live streaming picture quality brilliant samsung let department prime video works smoothly voice assistance good improved via update one best feature tv comes remote universal use another remote setup box update review month use,Positive
1243,great tv price loved features remote connectivity awesome tizen os wonderful,Positive
1244,writing review week using product hv seen picture quality sound quality r superb tell u price best quality smart tv im using right pitty satisfied quality product recommend tv everyone r luking k budget give star rating product,Positive
1245,awesome tv price good picture quality good features good sound good remote fast boot picture quality index voice search good love,Positive
1246,amazing tv k features far exceed price plus samsung assured premium brand strong sales service network need firestick watch amazon prime netflix flick tv remote,Positive
1247,guys please dont get confused smart tv subject please thought smart tv android based samsung tvs work tizen os doesnt provide external apk installation like jio tv etc please aware mi tvs android certified tvs please prefer rather samsung tvs,Neutral
1248,got tv good condition installation service really poor got tv th july called times still not done giving false hope last time called told cancelled rescheduled really frustrating please samsung improve installation service,Negative
1249,best led tv get cheaper price clarity colour combination excellent picture quality awesomeit supports formats design elegant voice operations accurate many modes pictures r given value money,Positive
1250,good vedio qualitybut got faulty product wifi not working called samsung customer care propore response go product even samsung wont bother buy product waste money,Positive
1251,best price range got citi bank tv good tizen os gives around gb space apps voice commands best supports alexa bizbycoming delivery took almost days delivered delhivery literally thrown tv upside road never trust delhivery dont care products delivering,Positive
1252,best screen quality experience super smart fast working remote issues voice recognition assistant doesnt google assistant bixby amazon alexa available bixby useful amazon alexa waste dont amazon smart speaker home although super experience high quality feel difference k rs samsung hd ready samsung phone apple device best smart tv buy smart home,Positive
1253,tnx amazon specially tnx samsung great package value money smart features nice easily connected device sound picture quality superb voice recognition useful tool everyone installed july help engineer providing samsung thats man humble last two month experience great led go without think purchased,Positive
1254,received product th july installation happen th july first impression review quality picture pretty good sound output sufficient per size tv features yet explored overall product well positioned capture market competitive pricing worth buying,Positive
1255,product beyond category cons like bixby recognizes sentence word results wrong search picture sound quality also not bad per price best buy budget minded customers,Positive
1256,time surfing amazon website mentioned tv working condition option anyone check head exchange offer mentioned tv working condition time finalizing booking making payment people make fool misguiding customers temp us giving hefty discounts careful dealing,Neutral
1257,bought samsung inches wondertainment series smart tv amazon suprb purchase delivery good got product days time also felt service samsung also good really supportive helped clarify doubts since using smart tv first time picture quality sound quality recognition good price product satisfied continue shopping,Positive
1258,tv fixed smart features picture quality voice recognition good however require internet connection work wi fi far using wifi not stable goes wifi not strong also channels need dth connection,Neutral
1259,totally satisfied product sound output sufficient display good bluetooth technology works perfectly one connect samsung tv bluetooth device like spekaers mobile headphones offline mirror screening performance really great loved samsung tv thankyou amazon thankyou samsung,Positive
1260,two months since purchased tv delivery amazon super fast pros budget friendly loaded every smart feature voice remote watt speaker better predecessor consumes less internet running apps con screen casting lags sometimes may due slow internet connection samsung store fewer appsoverall best smart tv range,Neutral
1261,absolute value money delivered days installed samsung day tizen ui fluidic get gb rom sound quality exceeding expectations price point par tv k price range doubt question regarding picture quality samsung pioneering department product absolute value money,Positive
1262,screen goodapps ott platform apps available based tizen os limitationsports useful amount portsaudio goodgood rated based fact budget product not compared premium products,Positive
1263,poor response amazon got defective product asked replacement product th august till thier technician not visited inspection,Negative
1264,samsung released v good tv inches value money best display best sound good smart tv,Positive
1265,product issue playing applications built please waste money want stream applications prime youtube netflix model issue hard time samsung service guys amazon well returned tv attached video shows repeating video streaming issue,Negative
1266,recived tv th august report samsung installation th august samsung not complete installation days samsung service bad,Negative
1267,good product installed came know bluetooth feature not mean nowadays common smart devices ok compromised major problem without voice control remote difficult handle youtube internet prime video etc telling r buying tht tv plz go voice enabled remote tht tv except performance good,Neutral
1268,received broken item given request return,Negative
1269,bought samsung wondertainment hd series inch led tv fantastic experience tv everything goes smart picture sound quality fabulous smartness tv features well look also good smart remote easy use great experience buy tv amazon thank amazon samsung,Positive
1270,voice recognition not available app application due trizen os whatsapp google meet firefox google chrome microsoft explorer nothing works,Negative
1271,working product great bought tv first week august within days tv basically went kaput got company technician check tv said problem part tv returned got refund expect poor make samsung,Positive
1272,bought days ago samsung definately reduced quality tv see black line screen quiet often light weight easy carry far good lets see hows works,Positive
1273,price point balance features picture quality great tv timely delivered mounted day delivery thanks seller amazon prompt service requests post delivery,Positive
1274,worst ever experience amazon took weeks deliver product days past product yet installed thinking mistake buying samsung product bought reliance digital lg product done samsung,Negative
1275,per price smart tv offered definitely good deal picture quality good sound amazing normal size room use external speaker commonly used applications available like netflix amazon prime zee hotstar apple tv etc connectivity features good,Positive
1276,features good people looking good smart tv budget go satisfy expectations compare,Positive
1277,rd class service amazon well samsung month bought tv not working properly voice company person came repaired times isaue next day definitely manufacturing defect refusing change tv poor service amazon samsung,Neutral
1278,not allowed download apps get prime netflix zee youtube built applications not promised applications given picture quality worse audio quality great facing issues casting laptop tv worked fine st day main purpose pf buying tv casting not served,Positive
1279,altough tv good samsung not coperate also amazon cos brought telivision almost days still didnt get samsung intallation technician complaint times still given fake promises dissatisfy,Neutral
