,Review,Polarity
1740,good products,Positive
1741,good product reasonable price thank flipkart,Positive
1742,super duper,Positive
1743,nice,Positive
1744,completely satisfied product also flifkart,Positive
1745,nice,Positive
1746,awesome feeling cost worth,Positive
1747,best branded smart tv price comparison chinese brand,Positive
1748,excellent video audio quality placed order th july delivered next day morning day technician installed,Positive
1749,good picture quality sound good connecvity good,Positive
1750,good product,Positive
1751,pictures sound quality good,Positive
1752,wooow nice product,Positive
1753,good working welll,Positive
1754,good working welll,Positive
1755,samsung tv quality wisefeatures wise realme tvi brought tv bluetooth not available suggest buy realme tv headphones lagao aur jao,Positive
1756,today tv installed samsung service man image quality bad image hazy,Negative
1757,value money tv lacks blutooth otherwise sound display quality awesome would appreciate installation delivery time immediate installation forced write long para,Positive
1758,awesome product picture quality gorgeous value money,Positive
1759,speakers not gud table voice circulate also panel thin not gud quality installed hand marks screen still cannot cleaned price u get cannot expect low quality,Negative
1760,superb quality,Positive
1761,tv installation technician not came bought rs wall stand not provided star tv picture quality good,Positive
1762,poor delivery service,Negative
1763,picture quality average sound quality best,Positive
1764,perfect tv,Positive
1765,grt product first time purchase worth value fully satisfied product well service grt experience,Positive
1766,full waste money,Neutral
1767,sound,Positive
1768,super tv,Positive
1769,value money,Neutral
1770,internet connectivity not user friendly like chromecast use samsung mobile good connect mobile sound picture quality good like lg brand installing demo good got installed tv next day delivery thanks flipkart,Positive
1771,working good far issues,Positive
1772,every thing nice,Positive
1773,amazing,Positive
1774,best budget hd tv market got best deal possible,Positive
1775,good product many people watch together big screen sound quality connectivity also satisfying,Positive
1776,excellent product,Positive
1777,asom tv,Neutral
1778,tv looks awesome price point picture quality sound quality best segment connects mobile within time value money,Positive
1779,best v ever,Positive
1780,great experience,Positive
1781,n every quality tv jst osm good picture sound quality good packaging flipkart jst lved thankyou flipkart,Positive
1782,good product,Positive
1783,awesome product pricei like must purchase picture quality connectivity good thanks flipkart fast delivered product,Positive
1784,good pic quality ver good sound qualit,Positive
1785,perfect delivery timing,Positive
1786,ok product,Positive
1787,super quality,Positive
1788,good product thanks flipkart sound good display good,Positive
1789,excellent customer service excellent product,Positive
1790,good,Positive
1791,picture quality good like awesome,Positive
1792,not android tizen basic installation guy not helpful call remot not bluetooth cant paired fully change channels inbuilt memory cant download single app want basic tv,Neutral
1793,nice,Positive
1794,picture quality good like awesome,Positive
1795,not android tizen basic installation guy not helpful call remot not bluetooth cant paired fully change channels inbuilt memory cant download single app want basic tv,Neutral
1796,nice,Positive
1797,worth money,Positive
1798,honest quality sound much better products never get branded products range worth money,Positive
1799,excellent product thanks flipkart,Positive
1800,amazing sound quality flipkart good service one day complete installation good behavior maza aa gya sound dj jaisa,Positive
1801,good,Positive
1802,broken damage,Negative
1803,nice product,Positive
1804,realy good cm tv realy good product service boy good samsung flipkart help dream complete,Positive
1805,sound quality super need home theatre easily connect wifi,Positive
1806,nice one buy lower cost,Positive
1807,good product,Positive
1808,month used nice display sound app go samsung running brand value money definitely not compare brand display quality display clear,Positive
1809,good,Positive
1810,good product thank ur support,Positive
1811,nice quality good service,Positive
1812,osm happy,Positive
1813,tv quality good demo installation slow,Neutral
1814,nice broduct,Positive
1815,perfect product purchasing,Positive
1816,product worth every penny economical smart tv definite choice,Positive
1817,good product value money,Positive
1818,amazing price range good pictures clarity sound thanks product,Positive
1819,fantastic picture quality good sound already using bravia found samsung much better deal terms value money,Positive
1820,ive using tv month simply amazing fault saw seems lag times times happens otherwise good service seems good well issue dish box not knowing time called dish tv people samsung people next day happy product,Positive
1821,tv amezing sound wonderfulconnection awesome,Positive
1822,nice product,Positive
1823,best tv best price,Positive
1824,value price,Neutral
1825,awesome product compare cost,Positive
1826,give star tv tv make day awesome experience pictures quality sound quality connectivity service delivery samsung tv lowest price range best smart tv mi realme smart tv thank flipkart,Positive
1827,good tv loved good,Positive
1828,stopped working two months,Neutral
1829,nice tv ar cost always good choice fits perfectly medium size room,Positive
1830,nice,Positive
1831,excilent product delivery time flipcart instalation day,Neutral
1832,whatever write matter coz one going see lucky one find better options price range not specs offer quality service response customers problems one finest thats nyc day love u,Positive
1833,nice product value money however voice operated feature remote also feel remote little disappointing overall still good option,Neutral
1834,nice,Positive
1835,tv mm jack audio option connect external speakers one usb port unnecessary additional hdmi ports worst smart tv remote samsung phone app tv buggy sluggish good thing screen quality,Neutral
1836,pretty fair product prise range buy,Positive
1837,good quality segment need buy,Positive
1838,value money,Neutral
1839,superb tv,Positive
1840,super,Positive
1841,good picture quality realy value money thinam flipcart service also good service engineer spoke well good explanation thanks also,Positive
1842,picture quality good,Positive
1843,good purchased flipkart,Positive
1844,nice,Positive
1845,giving review month mention pros first picture quality outstanding samsung done tremendous work va panel get stunning natural picture quality also get picture quality settings adjust brightness contrast sharpness according needs w speaker sound quality awesome also choice adjusting sound different modes like sta,Positive
1846,not compitable motorola cast view,Neutral
1847,good product also great service samsung writing days usage quality product mirror playing connectivity scoring good number,Positive
1848,good installation boy,Positive
1849,product pretty good value money problem feel product external audio connectivity tv digital audio output requires daac digital analog audio converter audio home theatres connect kind not cool video quality superb audio quality also good someone looking good picture quality low rate inbuild audio tv good,Positive
1850,super led tv happy raju mittal jagner agra,Positive
1851,good picture quality,Positive
1852,nice,Positive
1853,nice,Positive
1854,nice,Positive
1855,nice,Positive
1856,price range nice product,Positive
1857,nice,Positive
1858,month using tv sound quality picture quality good samsung service man not nice plus ruined walls according price tv best,Positive
1859,happy purchased product,Positive
1860,good,Positive
1861,good tv,Positive
1862,good,Positive
1863,extremely amazing product price service good prompt,Positive
1864,tv,Neutral
1865,good product nice service,Positive
1866,budget tv sound quality good,Positive
1867,best quality,Positive
1868,nice product,Positive
1869,good,Positive
1870,imege quality super,Positive
1871,days tv not bad experience,Positive
1872,awesome,Positive
1873,good product purchase satisfied,Positive
1874,awesome,Positive
1875,good product purchase satisfied,Positive
1876,not per expexctation,Neutral
1877,super tv hai thanks flipcart value money,Positive
1878,one month say picture sound quality excellent sometimes faced problem connecting net product wise worth given price,Positive
1879,purchased august month red line display poor quality iam disappointed buy,Negative
1880,awesome thanx flipkart,Positive
1881,bad operating speed,Negative
1882,nice led thanks flipkart,Positive
1883,good,Positive
1884,good job,Positive
1885,good product tq flipkart,Positive
1886,good quality picture nice price flipkart delivered date excellent work flipkart,Positive
1887,good,Positive
1888,using tv months performance good amount money,Positive
1889,working properly dont know durability,Neutral
1890,good product,Positive
1891,food product,Neutral
1892,excellent,Positive
1893,fast delivery installation,Positive
1894,per money good enough,Positive
1895,happy,Positive
1896,sound low,Positive
1897,nice,Positive
1898,ordered parents loved,Positive
1899,nyc product,Neutral
1900,product good,Positive
1901,awesome tv first tv delivery fast tv perfect condition installation also nice installation service free even pay money stand service installation done samsung authorized person helpful looking budget branded smart tv also non chinese go one also installation service available samsung tvs thank flipkart person engaged deli,Positive
1902,tv value price picture quality sound pretty good initially faced issues time issues screencast need switch tv multiple times phone screen gets connected also initially tv boot time pretty fast taking bit time boot might installed one app hotstar think one app make difference one major setback voice control,Positive
1903,good one,Positive
1904,nice smart samsung tv,Positive
1905,outstanding quality fine picture better many brands,Positive
1906,nice,Positive
1907,good product,Positive
1908,star,Neutral
1909,service note good installation time bad instalment man number not message customer identification note timing installation compani response puver thedclass service may life,Neutral
1910,nice quality,Positive
1911,excellent,Positive
1912,tv amazing,Positive
1913,ok,Positive
1914,writing feedback month tv working good setup box not hd still pic quality satisfactory sound internet connectivity also good goodproduct time price,Positive
1915,good,Positive
1916,product bought used flipkart service amazing ie timely tracked delivery prompt installation ordered separate tv bracket order tv installed bracket delivered cancel bracket promptly done maybe intelligence could built based contents order lose business,Positive
1917,mind blowing,Neutral
1918,good picture quality good sound output timely delivery installation amazing demo,Positive
1919,product good delivery bad,Neutral
1920,simply good,Positive
1921,good tv worth pricepros really good display sound tried youtube videos tatasky hd sd channels tizen os really good simplified ui fast use including fast booting smooth experience apps bleeding issues panelcons main thing missing analog audio output dont rca mm audio output hdmi arc optical digital output u want bring audio improve power,Positive
1922,good product price good service,Positive
1923,technician well fitted everything told,Neutral
1924,nyc,Neutral
1925,fast installation awsome service samsung good picture quality clear sound,Positive
1926,superb,Positive
1927,branded company reliable,Neutral
1928,gud product,Neutral
1929,good nice product,Positive
1930,good,Positive
1931,awesome product good,Positive
1932,nice look smart tv smar features best quality everything,Positive
1933,good product,Positive
1934,nice look smart tv smar features best quality everything,Positive
1935,good product,Positive
1936,good product,Positive
1937,good,Positive
1938,good,Positive
1939,bluetooth missing point else everything ok,Neutral
1940,good product,Positive
1941,tv awesome installation demo late totally despointed,Positive
1942,good,Positive
1943,month tv not working blank screen seeing per experience return policy get ended tv not work doubt quality product,Neutral
1944,tv good installation good,Positive
1945,super,Positive
1946,nice product,Positive
1947,good product go,Positive
1948,excellent product providing review using samsung tv month excellent picture quality good sound sony defenitely costly samsung within budget go among two per budget,Positive
1949,bluetooth not show,Neutral
1950,well,Neutral
1951,awesome picture quality clear sound even without home theatre sound sufficient living room true smart tv one app less hotstar included overall value money tv brand,Positive
1952,amazing product gr price happy flipkart,Positive
1953,smart tv best,Positive
1954,hangging stand missing,Negative
1955,excellent picture sound quality,Positive
1956,good product value money,Positive
1957,thank,Neutral
1958,good picture quality sound,Positive
1959,super good product,Positive
1960,vallue money,Neutral
1961,stop working days please buy tv positive response samsung side,Positive
1962,using tv since independace day value money,Neutral
1963,loving till date,Positive
1964,nice product good quality,Positive
1965,good,Positive
1966,super,Positive
1967,fantastic,Positive
1968,good,Positive
1969,expected tv installed movable bracket wall fixed bracket asked installation service man said company not provide movable bracket short fall good product justified brand good,Positive
1970,good company products,Positive
1971,nice tv efordable price much satisfyid product ur service installation person gud keep thank,Positive
1972,good tv,Positive
1973,value money,Neutral
1974,thanks flipkart wonderful tv delivery,Positive
1975,wonderful tv price total smart tv apps available need buy device like chromecast firetv stick must buy price,Positive
1976,tv fine pictures good installation fast sounds ok apps less app store tizen joke,Positive
1977,year,Neutral
1978,sound image quality good delivery installation fast tv hot star app hotstar pack samsung said indian partner hotstar not true indian partner zee,Positive
1979,best tv best price range good quality picture audio output superb totally satisfied product,Positive
1980,wow brand name speaks tv price range go,Neutral
1981,nice smart tv,Positive
1982,superb fantastic mind blowing performance sd channel also seems hd buy undoubtedly,Positive
1983,great look easy setup full value money,Positive
1984,satisfied tv picture sound clarity nice importantly lags,Positive
1985,nice product cheap best price,Positive
1986,nice,Positive
1987,bad flip kart bad samsung product,Negative
1988,nic product may may buy,Neutral
1989,good one remote sound system work properly,Positive
1990,cons good picture sound connectivity,Positive
1991,really good price sound less cable brightness really poor dark scene not able see rest really good features,Neutral
1992,nic brand,Neutral
1993,goodinstallation also good,Positive
1994,nic brand,Neutral
1995,goodinstallation also good,Positive
1996,amazing tv high class quality,Positive
1997,best,Positive
1998,time worst purchase days purchase everyday hang second many times day not purchase,Negative
1999,kindly instal proses tv,Positive
2000,delivery perfect good product,Positive
2001,good led tv good sound,Positive
2002,great product fine delivery flipkart,Positive
2003,awesome product delivery super fast go,Positive
2004,g tv priceim satisfied,Positive
2005,value money good tv,Positive
2006,satisfied product good price range delivery installation within provided timeline pros problem sound crisp clear viewing angles good display quality nice cons display good although observed dark scenes screen goes extremely dark brightness flickers time usb port lesser competitors colors bit washed tune per taste,Positive
2007,nice product worth money,Positive
2008,best smart tv price,Positive
2009,nice product,Positive
2010,next level tv picture quality better brands like mi thomson best viewing experience,Positive
2011,awesome price,Positive
2012,go,Neutral
2013,good tv economic pricing installation good covid times,Positive
2014,superb picture quality,Positive
2015,nice led happy thanxx flipkart,Positive
2016,got great deal flipkart face installation issue things good,Positive
2017,tv get automatically switch sec automatically turn sec,Neutral
2018,good products,Positive
2019,good product price range picture quality mark sound quality awesome sufficient family people also samsung providing great brand value recommended wish budget buy tv,Positive
2020,cable connection bed picture quality,Neutral
2021,audio stopped working days purchase,Neutral
2022,days not work proper screen automatic return order cant provide return policy say repaired pcs dont buy led tv buy product problem product cant change,Neutral
2023,pros good value fr money cons control buttons tv remote option not playing many avi movie formts hard disk one usb port ports behind tv difficult access,Neutral
2024,wowwframe classyclarity superb feel like theatre biggest advantage remote easy use,Positive
2025,always flipkart beat expectations big appliance flipkart place come purchase delivery prompt delivery kept date timely messages delivery time hassles exchange old tv picture quality true samsung level high bench mark price pay checked low cost brands decided pay slightly higher premium samsung worth installation smooth samsung technician provided wal,Neutral
2026,review days use tv properly delivered fair time even uncertain period installation samsung technician done right next day delivery second inch smart tv home first samsung explored almost functionalities tv reset tv factory settings findings positive price looks beautiful almost frameless major doubt purchasing tv remote,Positive
2027,doubt display sound quality alexa bixby voice assistants works good remote except turn works voice however settings external apps alexa samsung smart things recognize series tv even site listed series bug software version clears stock series uhd extra cosmetic updates good samsung clarifies increase satisfaction level customer avoid ini,Positive
2028,perfect budget tv worth buying thought going vu nokia samsung premium price unimaginable thanks flipkart speedy delivery samsung hosur guy mr gokul good job fitting understanding features tv go without second thought,Positive
2029,one best tv uhd k segment enjoy visuals crystal clear display value money,Positive
2030,purchased product n delivered days installed next day good picture qualitygood connectivitygood soundgood built productand good positions usb hdmi ports course samsung brand good product amount one thing not mark internal storageonly gb available storage app think not sufficient happy buy product,Positive
2031,tv delivered time samsung guy came installed within hours delivery didnt know much smart features quick installation came free wall mount stand polite guy connectivity good easy connect wifi bluetooth devices hotspot mobile enough even playing k videos picture quality superb love way shows minute details every video upscaling could better sound w not,Positive
2032,wonderful product samsung tv best every aspect everything perfect delivery time installation also time good experience tv picture quality sound quality superb many features price loved anyone buy without doubt suspicion compromise cheap awesome product available genuine price,Positive
2033,packaging tv good installation done next day delivery standard wall mount installation done free cost picture quality good bluetooth connectivity not bad sound quality would say decent series tv ambience mode fancy find great internal memory less close gb however prime netflix zee pre installed would say overall value money tv,Positive
2034,first id like clarify doubt whether series series smart tv series smart tv series comparison different specs overall dimensions pros design almost bezel less display bright vivid blacks blacks sound quality good expect built speaker options airplay google assistant update waited samsung quick boot smart remote good one smart things app ca,Positive
2035,far best k television excellent picture quality better anything chinese compromise thousand go cheaper brands buy buy piece mind,Positive
2036,good picture quality also sound good wifi ghz channel also dont find connectivity issue tv remote looks classy also operate smart things app overall satisfied purchase,Positive
2037,great tv range great picture quality bixby alexa voice assistant easy use overall price great buy thank u flipkart timely delivery great installation service u opt tizen os go u not b disappointed,Positive
2038,total value money chose lg one lovely remote hunting lg magic remotes display quality best option price mirroring apple macbook work seamlessly like got true monitor play movie laptop web browser player mirrors fluently like never see lag chinese brands completely useless better opt inch lg samsung running low budget instead quick fun mont,Positive
2039,amazing picture quality decent sound best price range super quick delivery installation,Positive
2040,tv delievered within days installed within next day reviews days usage tv quite good video quality not good compared oled screens quite good price range k really good first led tv quite confused picture moving fast k considered issue tv research came know frames k video almost,Positive
2041,amazing tv advance technology built love performance seller outstanding job delivering product one day time frame got installed demo day awesome strongly recommend worth money deal,Positive
2042,received product exact date given flipkart next date executives came installation tearing hurry not explain much functionalities gone every aspect following verdict nice tv picture quality good price however not expect best sound quality average wifi connectivity good also connects pc laptop without hassles however conn,Positive
2043,wow tv pros picture quality fantastic p k videos fabulous p videos also gives stunning result bazzleless body looks stunning bluetooth connectivity also good bluetooth device tv show pop connect good feature smart remote easy use wifi connectivity good enough amazing watch dslr photos videos screen cons xender share app not available tizen speakers needs lil bit improveme,Positive
2044,ordered product august delivery super quick received order august installation went smooth technician helpful made us familiar alomost features tv amazing overstood expectations anazing clarity features make entire model give elegant look love tvjust one feedback would give flipkart needs upgrade knowledge level customer care team customers cus,Positive
2045,bang money flipkart exclusive great pic quality delivery installation timely choose cost emi option also received icici cash back made lockdown stay home sickness tech smart tech worthy flipkart ki jodi,Positive
2046,one word awesome picture quality amazing worth every penny picture lacks sharpnesssound quality good nothing complaini use ethernet cable connectivity issuesbluetooth option also availabletizen os fast lacks apps lot apps android fire tv stickif u concerned brand service go u get best market satisfied tv k upscaling better complaints,Positive
2047,delivered time flipkart expected installation done next day samsung engineer picture quality awesome like remote control not like traditional one easy use recommendation go without doubt,Positive
2048,excited initially ordering waiting delivery installed little disappointed picture sound quality maybe expected brand samsung pros brand samsung reliable serviceinterface goodall major apps available tizen baseconsinterminent connectivity issuessound ineffective maybe similar acorss w tvno wow factor provided samsung may find similar stuff routine android tv sfianlly go,Neutral
2049,good product display decent good displaysound clarity decent good go external speakerconnectivity wireless connectivity problem screen sharing not often demo installation done next day promised hrs,Positive
2050,nice tv tizen fast miss android value money remote classic easy use buttons minimal soft tv tune music app amazing picture quality great design good vioce search good features,Positive
2051,excellent product price stunning picture quality doubly atoms sound really impressive need external speakers home theatre coming connectivity apps seeing lag thats ok dont feel overall fully satisfied product,Positive
2052,nice product delivered date promised installation done days details days review good picture quality sound ok normal use expect theater like experience need top sound bar home theater system connectivity wise connect bt items headphone mouse without issues wifi works without issue screen mirroring works well mobile phone laptop tizen os suits well tv wor,Positive
2053,positive things already shared tell negatives month usage custom picture sound mode u change default sound pic setring ro ur convinient playing movies usb option switch subtitles avi format not supported mkv even mkv converted files also not supporting mp formats also not playing even though audio digital bluetooth available aux hence buy new sound,Positive
2054,delivered time installation done day nothing worry picture quality sound clarity build quality top notch price segment android would better choice tisen user friendly course missed android faced little wireless connectivity issue apart awesome,Positive
2055,used product days would like give honesh feedback product display quality excellent sould quality little bit bad overall ask purchase product would suggest yes purchase product lover go nokia well android love keep apps computer get smart tv k samsung smart tv k approx choice urs,Neutral
2056,bought smart tv k really impressed quality crystal led pannel show video naturally amazing performance awasome processor one thing disappointed work tizen software install limited apps compare remote gives best performance bluetooth remote finally says samsung electronics gives best smart tv budget pricessinstallation came hrs receiving delivery insta,Positive
2057,doubt picture quality best picture quality sounds clear not loud sometimes need raise volume listen differs channel channel value money purchase better choose instead mi vu chinese products setup mind not purchase chinese tv purchased due lockdown shutdown situations installed days delivery samsung service excellent flipkart service awesom,Positive
2058,product wowsome every thing great like k upscaling picture quality provides mean hz display works really well,Positive
2059,currently best price point immense clarity crystal clear pictures great option go highly recommended built alexa bixby voice assistant go without thought,Positive
2060,hello friends since month using tv feel performance overall nice aspects picture clarity sound output terns connectivity brand value confidence post service brand fulfills smart tv requirements else require beyond not manufactured samsung factory manufactured samsung vendor hyderabad feel not issue global manufacturers days manufacturing products vendors end,Positive
2061,clearity unbelievable nice sound need add additional sound device hometheatre sound enough tv love thank flipkart,Positive
2062,amount bought k available around k panasonic lg also providing k enjoy k actually uhd not proper k else everything awesome thanks samsung,Positive
2063,excellent product superb service flipkart connectivity good apps example voot bad not connectivity brightness level reflection slight issue day time viewing curtains help ui operating system crisp clean lastly original packaging comes says series yet wifi bluetooth model number mention series perhaps repurposed model great nonetheless,Positive
2064,good pic clarity sound not bad apple airplay works fine series series,Positive
2065,happy purchase inches thinking mi dump low cost chinese products may not dependable though buying samsung atleast selling assured quality moreover boycott china mind investing korean brand good product,Positive
2066,without doubt u buy value money dont waste ur money chinese brands rupees picture sound quality really awesome installation quick though engineer not proper trained little issue not degrade good product guarantee u watch ur tv times u buy product super product,Positive
2067,really value money product besel less design wow go,Neutral
2068,brilliant excellent mindblowing awesome result,Positive
2069,everything looks upto mark except flipkart shows series tv reality series tv though issue quality feature wise tv totally worth value,Positive
2070,good value moneynot series tv though,Positive
2071,happy purchase regrets,Positive
2072,everything fine expect one thing not sure whether samsung noticed model series mentioned connecting mobile screen mirroring showing series tv,Neutral
2073,excellent picture quality beautiful work art go,Positive
2074,time connection issues faced product good enough picture quality good,Positive
2075,excellent product delivered time installation done immediately,Positive
2076,good product price range satisfied picture quality price range average sound quality operating system ok would better android series tv mistake projecting series tv official site e commerce websites rectified god knows intentional not,Positive
2077,good product connectivity little bit slow,Neutral
2078,tv simply best get range go ahead buy comparison,Positive
2079,super sounds not upto level,Positive
2080,tv super less frame got itvfor,Neutral
2081,buy tv would never get better tv price miles ahead called k variants vu mi,Positive
2082,really looking product got really amazing iam happy choose product,Positive
2083,tv not series tv cast mobile tv tv shows series tv series tv,Neutral
2084,worth product nice watch one drawback found thickness,Positive
2085,picture sound quality gud tizen os fast initially little bit difficult operate master remote,Neutral
2086,budget great tv go doubts course brand kept worry free service part required future viewing angle bit issue opinion flipkart delivery deal excellent,Positive
2087,within days order tv delivered installed picture quality great tv samsung pqi index update week update nearly months use picture quality awesome price range may compete higher price range also bought inch hd channels h looks sharp pristine sd channels also good tv regret buying tv looks picture quality,Positive
2088,awasomegoogle assistant update needed,Neutral
2089,tv samsung awesome request please purchase types products flipkart sell products another amiunt within week price order suddenly reduces case purchased tv july delivered july within week new price product becomes k lower order price,Positive
2090,awesome led,Positive
2091,value product good wonderful product give high clarity screen,Positive
2092,good picture quality good dealhighly recommended,Positive
2093,everything good not support google assistant mentioned description series led not series major issue wifi screen cast stopped working month engineers saying open whole led replace entire motherboard,Neutral
2094,functions hang sudden n remote buttons work time directly switch connection restart horrible experience im facing samsung tv,Negative
2095,amazing performance flipkart delivery exceptionally prompt ordered samsung inch ultra hd k tv rd august delivered next day th installation took place day thanks flipkart quick responses,Positive
2096,amzing response flipkart amzing offer finally tv buy also owns qled tv tv less compared tht tv delivery installment quick,Neutral
2097,good product everything perfect product installation part horrible got installed weeks,Positive
2098,value money product direct led type tv far better backlit led dont fall marketing gimmicks like oneplus u series tv panel not good,Neutral
2099,nyccc picture quality,Neutral
2100,series provided mentioned series sound quality little bit problem overall best tv great delivery ekart installation eng professional take time install great,Positive
2101,superb tv samsung thanks flipkart sound picture quality nice,Positive
2102,wooooooowwwww value money awesome samsung,Positive
2103,value money product flipkart delivery samsung installation superfast go,Neutral
2104,super picture qlty,Positive
2105,superb,Positive
2106,superbpicture clarity extremely good,Positive
2107,series tv flipkart sold series google assistant dolby bad operating system guy never buying product,Negative
2108,tv good installation guy fraud ill trained not knowing anything tv installation features,Neutral
2109,prize range good offering picture quality tizen os sound quality connectivity build quality remote flipkart delivery samsung instalation service,Positive
2110,unable connect bluetooth headphones initially able later wise perfect till,Positive
2111,good tv,Positive
2112,one best price range picture quality perfect also earc support,Positive
2113,brightness level low,Neutral
2114,amazing,Positive
2115,value money product,Neutral
2116,best tv price range,Positive
2117,product excellent picture quality best sound also good satisfying rang,Positive
2118,best tv budget price thanks samsung flipkart,Positive
2119,worth every penny picture quality connectivity great sound gave better fine,Positive
2120,reviewing month overall tv good picture quality sound also good littlebit disappointed connectivity features,Positive
2121,everything thing awesome except download availability apps apps not available app store,Positive
2122,wow smart tv k tv superb,Positive
2123,need improvement samsung tv,Neutral
2124,review weekgood picture quality good smart tv latest features airplay favourite,Positive
2125,nice product actualy series writen inthe box series dont know nice time time delivery instalation,Positive
2126,features r gud series n google assistance internal memory gb wifi connectivity weak guys needs upgrade tv,Negative
2127,good experience type led great connectivity seconds good performance lower price brand name,Positive
2128,brillinat tv,Neutral
2129,nice price range definetly satisfy thank yu flipkart keep going,Positive
2130,good,Positive
2131,good product,Positive
2132,good,Positive
2133,everything great value money,Positive
2134,great picture quality dolby plus sound connectivity good worth money go,Positive
2135,good,Positive
2136,goood picture quality,Neutral
2137,perfect buy,Positive
2138,awesome price range,Positive
2139,super,Positive
2140,super,Positive
2141,really happy product service flipkart,Positive
2142,nice clearty connectivity super picture quality,Positive
2143,perfect tv home range loved tv purchase without second thoughts mind,Positive
2144,brand value nice picture mental satisfaction flipkart years service given,Positive
2145,beautiful tv minimum bezels got recieved within days nice work flipkart,Positive
2146,must buy tv good,Positive
2147,great product unbeatable go,Positive
2148,really gud always rock u wanna buy think amazing,Positive
2149,series little disappointed part otherwise v works well sound n picture quality super delivery installation n demo good,Neutral
2150,picture qualities imensly good though sound satisfactory feel like much could done good set speakers tv though mine tier city installation done next day delivery prebuild ott platforms netflix prime zee youtube already available wifi powerful,Positive
2151,got tv delivered n installed hrs sold old inch samsung tv upgrade inch got price less bought inch everything fantastic undoubtedly need one help find hdr mode separate mode previous models,Neutral
2152,waste,Negative
2153,best market waited tv month bcoz wanted buy tv non chinese go mi realme tcl go samsung best picture quality great loud sound better connectivity,Positive
2154,received damage piece screen broken technician oepn box lots harrasment,Negative
2155,good quality,Positive
2156,advertised series shows series smartthings every aspect goog,Neutral
2157,nice product series not series,Positive
2158,product cannot install application want,Neutral
2159,tv good,Positive
2160,tv display awesome u know samsung always gives best display sound output seem like w connectivity issue installation demo good,Positive
2161,best price mach,Positive
2162,connectivity issues allsound lacks voice clarity loud enoughpicture quality levels similar specsvs mi goodvs one plus badvs lg worsevs sony worse comparison viewing angles worst lacks sharpness,Negative
2163,fixture tube back side cabinat not lock luj not perfect fiting,Negative
2164,best tv,Positive
2165,best k experience ever get picture quality crisp smooth beautiful watch,Positive
2166,worth money,Positive
2167,always prefer samsung brand still issues thank flipkart,Neutral
2168,excellent,Positive
2169,nice product,Positive
2170,delivery flipcart ordered tv sunday evening delivered monday afternoon installed tuesday truly amazing using samsung tv first time met expectations line product features explained flip cart easy operate remote fairly simple picture sound quality extremely good overall experience good,Positive
2171,mice,Neutral
2172,good experience issues,Positive
2173,nice,Positive
2174,samsung renowned brand electronics market compromise quality overall good buy tv responsive audio video quality satisfactory best team k dth connection product delivery smooth scheduled time installation done professionals proper demonstration,Positive
2175,writing review using product weeks got product per scheduled date installation provided next day based usage found product really good following pros cons pros display good definitely better mi tv vu real etc believe display important feature tv not disappoint aspect connectivity fast issues whatsoever sound enough,Positive
2176,nice product,Positive
2177,good product value money,Positive
2178,amazing tv size perfect quality good expected k great value money,Positive
2179,magnificent look awesome sound qualitywonderful features many things,Positive
2180,not expected,Neutral
2181,using since days completely satisfied product,Positive
2182,superb product similar feature samsung getting rs discounts etc got superb value money grrreeat picture quality superb easy installation sound great dont need sound bar loved installation team also nice cooperative got installed next day delivery,Positive
2183,good product,Positive
2184,good choice looking pure entertainment excellent pixel clarity amble sound latest connectivity like alexa airplay etc goforit,Positive
2185,nice product,Positive
2186,good,Positive
2187,pictures quality ok value money,Positive
2188,far better tha chinese brand,Neutral
2189,nice product,Positive
2190,nice product samsung always boom heart,Positive
2191,delivery fast installation bad tv delivered sept not installed till,Negative
2192,tv installed today technician job efficiently satisfied performance till,Positive
2193,good,Positive
2194,amazing picture quality clear soundconnectivity quite good value money,Positive
2195,bdget tv,Neutral
2196,excellent product,Positive
2197,bad picture quality viewing angles bad need total dark room view tv picture quality screen rest good point tv picture quality main thing wonder less samsung tvs size not expect kind picture quality brand like samsung also series launched getting series ok tv buy comparing chinese led tvs picture n,Neutral
2198,must buy compared range tv showrooms tv value money,Neutral
2199,good product price,Positive
2200,nice product sound quality pretty low buy soundbar fixing tv big hall picture quality great deep blacks good compared oneplus tv watching show lots dark scenes like stranger things etc packaging good flipkart took lot days deliver tv tizen os good download apps tizen store present tv less apps compared android tv sometime lags bit great tv screenc,Positive
2201,nice tv picture equality superb totally good,Positive
2202,samsung k ultra hd amazing picture quality wow sound awesome,Positive
2203,samsung products always awesome thank flipkart,Positive
2204,picture quality good interface good limited app due samsung operating system sound quality not good recommend buy soundbar separately,Positive
2205,wonderful picture clarity audio quality mirw expected value money best market competitive brands n design,Positive
2206,picture nice sound amazing samsung technician briefly explained tv,Positive
2207,excellent product great picture quality features go,Positive
2208,good,Positive
2209,value money good tv samsung picture quality sound quality good fully smart tv voice search available aslo latest features features good according price value money even better series samsung tv u buy doubt series tv not series latest features even better series tv samsung series mean latest features series dose not matte,Positive
2210,quick delivary quick instalation thanks flipcart team,Positive
2211,super tv within amount u want buy please buy without thinking,Positive
2212,purchased model videocon tv gave enough pain years display search ends took tv size perfect delivered days installation next day professional viewing different angles view good wall mounting give great access usb hdmi port mounting bracket space wall brand remote function great features simple good net,Positive
2213,superb tv price expect display tv amazing worth buying,Positive
2214,excellent,Positive
